CDS_CODE	COUNTY	DISTRICT	SCHOOL	HISPANIC	AM_IND	ASIAN	PAC_ISLD	FILIPINO	AFRICAN_AM	WHITE	TWO_MORE_RACES	NOT_REPORTED	TOTAL	YEAR
49709204930210	Sonoma	Santa Rosa High	Midrose High	0	0	0	0	0	0	0	0	0	0	1415
49709204930244	Sonoma	Santa Rosa High	Maria Carrillo High	18	0	16	2	2	5	116	6	0	165	1415
49709204934154	Sonoma	Santa Rosa High	Montgomery High	27	0	7	0	3	3	93	3	0	136	1415
49709204935292	Sonoma	Santa Rosa High	Piner High	5	0	2	0	1	1	7	1	0	17	1415
49709204935607	Sonoma	Santa Rosa High	Ridgway High (Continuation)	0	0	0	0	0	0	0	0	0	0	1415
49709204936803	Sonoma	Santa Rosa High	Santa Rosa High	33	1	8	1	3	1	83	5	1	136	1415
49709534930152	Sonoma	Sonoma Valley Unified	Creekside High	0	0	0	0	0	0	0	0	0	0	1415
49709534937256	Sonoma	Sonoma Valley Unified	Sonoma Valley High	50	2	4	0	1	0	70	0	0	127	1415
49709614930319	Sonoma	Twin Hills Union Elementary	Orchard View	0	0	0	0	0	0	8	0	0	8	1415
49738820000001	Sonoma	Cotati-Rohnert Park Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1415
49738820123786	Sonoma	Cotati-Rohnert Park Unified	Credo High	6	0	0	0	0	0	10	1	12	29	1415
49738820127092	Sonoma	Cotati-Rohnert Park Unified	Academy of Arts and Sciences: Sonoma	0	0	0	0	0	0	0	0	1	1	1415
49738824930046	Sonoma	Cotati-Rohnert Park Unified	El Camino High	0	0	0	0	0	0	0	0	0	0	1415
49738824930384	Sonoma	Cotati-Rohnert Park Unified	Technology High	2	0	6	0	1	0	19	1	0	29	1415
49738824935482	Sonoma	Cotati-Rohnert Park Unified	Rancho Cotate High	29	1	7	1	4	4	44	0	0	90	1415
49753584930228	Sonoma	Windsor Unified	Windsor High	41	0	6	1	2	1	75	4	0	130	1415
49753584930269	Sonoma	Windsor Unified	Windsor Oaks Academy	0	0	0	0	0	0	0	0	0	0	1415
49753904930251	Sonoma	Healdsburg Unified	Marce Becerra Academy	0	0	0	0	0	0	0	0	0	0	1415
49753904932554	Sonoma	Healdsburg Unified	Healdsburg High	17	0	5	0	0	0	22	0	0	44	1415
50105040129023	Stanislaus	Stanislaus County Office of Education	Stanislaus Alternative Charter	0	0	0	0	0	0	0	0	0	0	1415
50105040131235	Stanislaus	Stanislaus County Office of Education	Stanislaus County Institute of Learning	0	0	0	0	0	0	0	0	0	0	1415
50105045030069	Stanislaus	Stanislaus County Office of Education	Stanislaus County West Campus	0	0	0	0	0	0	0	0	0	0	1415
50105045030085	Stanislaus	Stanislaus County Office of Education	John B. Allard	0	0	0	0	0	0	0	0	0	0	1415
50105045030226	Stanislaus	Stanislaus County Office of Education	Petersen Alternative Center for Education	0	0	0	0	0	0	0	0	0	0	1415
50105045030234	Stanislaus	Stanislaus County Office of Education	Valley Charter High	3	0	0	0	2	0	7	2	0	14	1415
50105046069546	Stanislaus	Stanislaus County Office of Education	Stanislaus County Special Education	0	0	0	0	0	0	0	0	0	0	1415
50710430107136	Stanislaus	Ceres Unified	Whitmore Charter High	0	0	0	0	0	0	0	0	0	0	1415
50710430108076	Stanislaus	Ceres Unified	Central Valley High	130	3	18	2	2	4	14	1	0	174	1415
50710435030168	Stanislaus	Ceres Unified	Endeavor Alternative	0	0	0	0	0	0	0	0	0	0	1415
50710435030200	Stanislaus	Ceres Unified	Argus High (Continuation)	0	0	0	0	0	0	0	0	0	0	1415
50710435030879	Stanislaus	Ceres Unified	Ceres High	103	2	10	0	1	1	36	1	0	154	1415
50710685030267	Stanislaus	Denair Unified	Denair Charter Academy	0	0	0	0	0	0	0	0	0	0	1415
50710685031521	Stanislaus	Denair Unified	Denair High	15	0	0	0	0	0	22	0	0	37	1415
50710926112965	Stanislaus	Hart-Ransom Union Elementary	Hart-Ransom Academic Charter	1	0	1	0	0	0	1	0	0	3	1415
50711346113286	Stanislaus	Keyes Union	Keyes to Learning Charter	1	0	0	0	0	1	7	0	0	9	1415
50711750000001	Stanislaus	Modesto City High	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1415
50711750110593	Stanislaus	Modesto City High	James C. Enochs High	77	0	22	3	10	5	100	17	14	248	1415
50711750120212	Stanislaus	Modesto City High	Aspire Vanguard College Preparatory Academy	5	0	1	0	0	2	1	0	0	9	1415
50711750121129	Stanislaus	Modesto City High	Joseph A. Gregori High	102	0	12	3	8	5	73	6	17	226	1415
50711755030010	Stanislaus	Modesto City High	Fred C. Beyer High	42	1	12	2	3	2	77	14	1	154	1415
50711755030135	Stanislaus	Modesto City High	Peter Johansen High	73	0	12	3	0	2	25	4	1	120	1415
50711755031380	Stanislaus	Modesto City High	Grace M. Davis High	41	0	7	1	0	0	18	2	1	70	1415
50711755031802	Stanislaus	Modesto City High	Thomas Downey High	58	2	4	0	5	3	49	1	3	125	1415
50711755034905	Stanislaus	Modesto City High	Modesto High	108	0	33	2	5	5	30	6	9	198	1415
50711755034913	Stanislaus	Modesto City High	Robert Elliott Alternative Education Center	0	0	0	0	0	0	0	0	0	0	1415
50712170000001	Stanislaus	Patterson Joint Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1415
50712175030127	Stanislaus	Patterson Joint Unified	Del Puerto High	0	0	0	0	0	0	0	0	0	0	1415
50712175036256	Stanislaus	Patterson Joint Unified	Patterson High	65	1	8	1	4	11	21	2	0	113	1415
50736015030036	Stanislaus	Newman-Crows Landing Unified	West Side Valley High (Continuation)	0	0	0	0	0	0	0	0	0	0	1415
50736015030184	Stanislaus	Newman-Crows Landing Unified	Newman-Crows Landing Independent Study	0	0	0	0	0	0	0	0	0	0	1415
50736015035902	Stanislaus	Newman-Crows Landing Unified	Orestimba High	39	0	1	0	0	0	19	2	0	61	1415
50755495032651	Stanislaus	Hughson Unified	Hughson High	31	0	0	0	0	0	44	1	0	76	1415
50755495032669	Stanislaus	Hughson Unified	Dickens (Billy Joe) High (Continuation)	0	0	0	0	0	0	0	0	0	0	1415
50755560112573	Stanislaus	Riverbank Unified	Adelante High	0	0	0	0	0	0	0	0	0	0	1415
50755565036850	Stanislaus	Riverbank Unified	Riverbank High	37	0	0	0	1	1	6	0	0	45	1415
50755640000001	Stanislaus	Oakdale Joint Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1415
50755645030176	Stanislaus	Oakdale Joint Unified	Oakdale Charter School	0	0	0	0	0	0	0	0	0	0	1415
50755645030192	Stanislaus	Oakdale Joint Unified	Valley Oak Junior and Senior High	0	0	0	0	0	0	0	0	0	0	1415
50755645031950	Stanislaus	Oakdale Joint Unified	East Stanislaus High	0	0	0	0	0	0	0	0	0	0	1415
50755645035654	Stanislaus	Oakdale Joint Unified	Oakdale High	19	1	3	0	2	0	88	0	0	113	1415
50755720117689	Stanislaus	Waterford Unified	Sentinel High	0	0	0	0	0	0	0	0	0	0	1415
50755725030259	Stanislaus	Waterford Unified	Waterford High	10	0	0	0	0	0	20	0	0	30	1415
50755725030317	Stanislaus	Waterford Unified	Connecting Waters Charter	3	2	2	0	0	3	12	0	1	23	1415
50757390000001	Stanislaus	Turlock Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1415
50757390124669	Stanislaus	Turlock Unified	eCademy Charter at Crane	0	0	0	0	0	0	0	0	0	0	1415
50757390131185	Stanislaus	Turlock Unified	Fusion Charter	0	0	0	0	0	0	0	0	0	0	1415
50757395030283	Stanislaus	Turlock Unified	John H. Pitman High	80	1	25	2	2	5	95	3	1	214	1415
50757395036884	Stanislaus	Turlock Unified	Roselawn High	0	0	0	0	0	0	0	0	0	0	1415
50757395037700	Stanislaus	Turlock Unified	Turlock High	90	3	8	1	0	1	85	3	0	191	1415
51105120114207	Sutter	Sutter County Office of Education	Feather River Academy	0	0	0	0	0	0	0	0	0	0	1415
51105126069454	Sutter	Sutter County Office of Education	Sutter County Special Education	0	0	0	0	0	0	0	0	0	0	1415
51713735132758	Sutter	East Nicolaus Joint Union High	East Nicolaus High	9	0	3	0	1	0	17	2	0	32	1415
51713995130059	Sutter	Live Oak Unified	Valley Oak Continuation High	0	0	0	0	0	0	0	0	0	0	1415
51713995130067	Sutter	Live Oak Unified	Live Oak Alternative	0	0	0	0	0	0	0	0	0	0	1415
51713995135256	Sutter	Live Oak Unified	Live Oak High	26	0	11	0	0	0	10	0	0	47	1415
51714070109793	Sutter	Marcum-Illinois Union Elementary	South Sutter Charter	1	0	0	0	0	0	3	0	2	6	1415
51714150129007	Sutter	Meridian Elementary	California Virtual Academy @ Sutter	0	0	0	0	0	0	0	0	0	0	1415
51714495130042	Sutter	Sutter Union High	Butte View High	0	0	0	0	0	0	0	0	0	0	1415
51714495137500	Sutter	Sutter Union High	Sutter High	5	2	2	0	0	0	43	4	0	56	1415
51714640107722	Sutter	Yuba City Unified	River Valley High	45	0	54	0	3	5	55	7	0	169	1415
51714645130018	Sutter	Yuba City Unified	Albert Powell Continuation	0	0	0	0	0	0	0	0	0	0	1415
51714645130075	Sutter	Yuba City Unified	Yuba City Independence Academy	0	0	0	0	0	0	1	0	0	1	1415
51714645130125	Sutter	Yuba City Unified	Yuba City Charter	5	0	2	0	0	1	5	0	0	13	1415
51714645139001	Sutter	Yuba City Unified	Yuba City High	51	0	33	1	2	1	58	7	4	157	1415
52105206069462	Tehama	Tehama County Office of Education	Tehama County Special Education	0	0	0	0	0	0	0	0	0	0	1415
52105206119671	Tehama	Tehama County Office of Education	Tehama eLearning Academy	0	0	0	0	0	0	0	0	0	0	1415
52715065231675	Tehama	Corning Union High	Centennial Continuation High	0	0	0	0	0	0	0	0	0	0	1415
52715065231709	Tehama	Corning Union High	Corning High	13	0	1	0	0	0	27	0	0	41	1415
52715715235106	Tehama	Los Molinos Unified	Los Molinos High	0	0	0	0	0	0	1	0	0	1	1415
52716390000001	Tehama	Red Bluff Joint Union High	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1415
52716395237151	Tehama	Red Bluff Joint Union High	Salisbury High (Continuation)	0	0	0	0	0	0	0	0	0	0	1415
52716395237201	Tehama	Red Bluff Joint Union High	Red Bluff High	20	0	0	0	1	2	66	2	0	91	1415
53738335337423	Trinity	Southern Trinity Joint Unified	Southern Trinity High	0	0	0	0	0	0	2	0	0	2	1415
53750285330022	Trinity	Mountain Valley Unified	Valley High	0	0	0	0	0	0	0	1	0	1	1415
53750285337407	Trinity	Mountain Valley Unified	Hayfork High	0	0	0	0	0	0	0	0	0	0	1415
53765135337456	Trinity	Trinity Alps Unified	Trinity High	0	2	0	0	0	0	20	1	0	23	1415
54105460119602	Tulare	Tulare County Office of Education	University Preparatory High	9	0	3	1	0	0	5	1	0	19	1415
54105460124057	Tulare	Tulare County Office of Education	Valley Life Charter	0	0	0	0	0	0	0	0	0	0	1415
54105465430327	Tulare	Tulare County Office of Education	La Sierra High	0	0	0	0	0	0	0	0	0	0	1415
54105466119291	Tulare	Tulare County Office of Education	Eleanor Roosevelt Community Learning Center	0	0	0	0	0	0	4	0	0	4	1415
54718030112458	Tulare	Alpaugh Unified	Central California Connections Academy	0	0	0	0	0	0	1	0	0	1	1415
54718035430301	Tulare	Alpaugh Unified	Alpaugh Junior-Senior High	6	0	0	0	0	0	0	0	0	6	1415
54718370109009	Tulare	Burton Elementary	Summit Charter Academy	2	0	0	0	0	1	1	0	0	4	1415
54718370122705	Tulare	Burton Elementary	Burton Horizon Academy	0	0	0	0	0	0	0	0	0	0	1415
54718605430095	Tulare	Cutler-Orosi Joint Unified	Esperanza High	0	0	0	0	0	0	0	0	0	0	1415
54718605430806	Tulare	Cutler-Orosi Joint Unified	Lovell High	0	0	0	0	0	0	0	0	0	0	1415
54718605433230	Tulare	Cutler-Orosi Joint Unified	Orosi High	76	0	1	0	6	0	2	0	0	85	1415
54719930124776	Tulare	Lindsay Unified	Loma Vista Charter	0	0	0	0	0	0	0	0	0	0	1415
54719935430194	Tulare	Lindsay Unified	John J. Cairns Continuation	0	0	0	0	0	0	0	0	0	0	1415
54719935432414	Tulare	Lindsay Unified	Lindsay Senior High	82	0	1	0	0	0	4	0	0	87	1415
54721400123273	Tulare	Stone Corral Elementary	Crescent Valley Public Charter	0	0	0	0	0	0	0	0	0	0	1415
54722490107649	Tulare	Tulare Joint Union High	Countryside Community Day	0	0	0	0	0	0	0	0	0	0	1415
54722490116368	Tulare	Tulare Joint Union High	Mission Oak High	101	1	2	1	1	4	39	0	0	149	1415
54722490130708	Tulare	Tulare Joint Union High	Sierra Vista Charter High	0	0	0	0	0	0	0	0	0	0	1415
54722495430145	Tulare	Tulare Joint Union High	Tulare Technical Preparatory High	0	0	0	0	0	0	0	0	0	0	1415
54722495435409	Tulare	Tulare Joint Union High	Tulare Union High	78	1	3	0	3	2	37	0	0	124	1415
54722495435466	Tulare	Tulare Joint Union High	Tulare Western High	96	0	2	0	1	5	28	1	0	133	1415
54722560109751	Tulare	Visalia Unified	Visalia Charter Independent Study	2	0	0	0	0	0	4	0	0	6	1415
54722560120659	Tulare	Visalia Unified	Visalia Technical Early College	0	0	0	0	0	0	0	0	0	0	1415
54722565430012	Tulare	Visalia Unified	River Bend	0	0	0	0	0	0	0	0	0	0	1415
54722565430046	Tulare	Visalia Unified	Golden West High	93	1	11	0	0	2	28	2	0	137	1415
54722565430368	Tulare	Visalia Unified	El Diamante High	47	1	4	1	0	6	53	0	1	113	1415
54722565432828	Tulare	Visalia Unified	Mt. Whitney High	56	0	3	0	0	0	46	1	0	106	1415
54722565434527	Tulare	Visalia Unified	Redwood High	98	6	21	0	1	3	75	3	1	208	1415
54722565435839	Tulare	Visalia Unified	Sequoia High	2	0	0	0	0	0	0	0	0	2	1415
54753255430210	Tulare	Farmersville Unified	Farmersville High	64	0	0	0	0	0	6	0	0	70	1415
54753255430277	Tulare	Farmersville Unified	Deep Creek Academy	0	0	0	0	0	0	0	0	0	0	1415
54755230114348	Tulare	Porterville Unified	Butterfield Charter High	0	0	0	0	0	0	0	0	0	0	1415
54755230116590	Tulare	Porterville Unified	Harmony Magnet Academy	61	2	1	0	3	1	29	0	0	97	1415
54755235430251	Tulare	Porterville Unified	Granite Hills High	50	0	2	1	0	1	4	0	0	58	1415
54755235430350	Tulare	Porterville Unified	Prospect Education Center	0	0	0	0	0	0	0	0	0	0	1415
54755235430624	Tulare	Porterville Unified	Citrus High	0	0	0	0	0	0	0	0	0	0	1415
54755235432786	Tulare	Porterville Unified	Monache High	93	0	9	0	11	1	23	1	0	138	1415
54755235434113	Tulare	Porterville Unified	Porterville High	108	1	5	0	3	1	34	1	1	154	1415
54755235434931	Tulare	Porterville Unified	Strathmore High	14	0	0	0	0	0	1	0	0	15	1415
54755310102186	Tulare	Dinuba Unified	Ronald Reagan Academy	8	0	0	0	0	0	2	0	0	10	1415
54755315431119	Tulare	Dinuba Unified	Sierra Vista High (Continuation)	1	0	0	0	0	0	0	0	0	1	1415
54755315431184	Tulare	Dinuba Unified	Dinuba High	197	1	3	0	3	3	19	0	0	226	1415
54767945430285	Tulare	Woodlake Unified	Woodlake Community Day	0	0	0	0	0	0	0	0	0	0	1415
54767945436258	Tulare	Woodlake Unified	Bravo Lake High	0	0	0	0	0	0	0	0	0	0	1415
54767945436282	Tulare	Woodlake Unified	Woodlake High	49	0	0	0	0	0	12	1	0	62	1415
54768365430087	Tulare	Exeter Unified	Exeter Independent Study (Alternative)	0	0	0	0	0	0	0	0	0	0	1415
54768365431598	Tulare	Exeter Unified	Exeter Union High	33	0	1	0	1	1	43	0	0	79	1415
54768365431614	Tulare	Exeter Unified	Kaweah High	0	0	0	0	0	0	0	0	0	0	1415
55105535530035	Tuolumne	Tuolumne County Superintendent of Schools	Tuolumne County Cal-SAFE Program	0	0	0	0	0	0	0	0	0	0	1415
55105535530118	Tuolumne	Tuolumne County Superintendent of Schools	Tuolumne County Community/ISP	0	0	0	0	0	0	0	0	0	0	1415
55723630100099	Tuolumne	Jamestown Elementary	California Virtual Academy @ Jamestown	0	0	0	0	0	0	0	0	0	0	1415
55723895530019	Tuolumne	Sonora Union High	Dario Cassina High	0	0	0	0	0	0	0	0	0	0	1415
55723895530043	Tuolumne	Sonora Union High	Theodore Bird High	0	0	0	0	0	0	0	0	0	0	1415
55723895536503	Tuolumne	Sonora Union High	Sonora High	6	1	2	0	0	0	63	0	0	72	1415
55724130112276	Tuolumne	Summerville Union High	Gold Rush Charter	0	0	0	0	0	0	1	0	0	1	1415
55724135530050	Tuolumne	Summerville Union High	Long Barn High	0	0	0	0	0	0	1	0	0	1	1415
55724135530092	Tuolumne	Summerville Union High	South Fork High	0	0	0	0	0	0	0	0	0	0	1415
55724135530191	Tuolumne	Summerville Union High	Connections Visual and Performing Arts Academy	3	0	0	0	1	0	18	0	0	22	1415
55724135536750	Tuolumne	Summerville Union High	Summerville High	4	2	1	0	0	2	24	0	0	33	1415
55751845530076	Tuolumne	Big Oak Flat-Groveland Unified	Tioga High	0	0	0	0	0	0	3	0	0	3	1415
55751845530084	Tuolumne	Big Oak Flat-Groveland Unified	Don Pedro High	0	0	0	0	0	1	1	0	0	2	1415
55751845530159	Tuolumne	Big Oak Flat-Groveland Unified	Moccasin Community Day	0	0	0	0	0	0	0	0	0	0	1415
56105610109900	Ventura	Ventura County Office of Education	Vista Real Charter High	0	0	0	0	0	0	0	0	0	0	1415
56105610122713	Ventura	Ventura County Office of Education	River Oaks Academy	0	0	0	0	0	0	0	0	0	0	1415
56105615630223	Ventura	Ventura County Office of Education	Providence	0	0	0	0	0	0	0	0	0	0	1415
56105615630397	Ventura	Ventura County Office of Education	Gateway Community	0	0	0	0	0	0	0	0	0	0	1415
56105616069231	Ventura	Ventura County Office of Education	Ventura County Special Education	0	0	0	0	0	0	0	0	0	0	1415
56724540124750	Ventura	Fillmore Unified	Heritage Valley Independent Study	0	0	0	0	0	0	0	0	0	0	1415
56724545630173	Ventura	Fillmore Unified	Sierra High	0	0	0	0	0	0	0	0	0	0	1415
56724545632021	Ventura	Fillmore Unified	Fillmore Senior High	63	0	3	0	0	0	15	0	0	81	1415
56724705630363	Ventura	Mesa Union Elementary	Golden Valley Charter	0	0	0	0	0	0	0	0	0	0	1415
56725040127043	Ventura	Mupu Elementary	Academy of Arts and Sciences: Thousand Oaks & Simi	2	0	0	0	0	1	2	0	4	9	1415
56725040127076	Ventura	Mupu Elementary	Academy of Arts and Sciences: Oxnard & Ventura	0	0	0	0	0	1	1	0	0	2	1415
56725205630405	Ventura	Ojai Unified	Valley Oak Charter	0	0	0	0	0	0	0	0	0	0	1415
56725205631817	Ventura	Ojai Unified	Chaparral High	0	0	0	0	0	0	0	0	0	0	1415
56725205634076	Ventura	Ojai Unified	Nordhoff High	0	0	0	0	0	0	0	0	0	0	1415
56725460000001	Ventura	Oxnard Union High	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1415
56725460120634	Ventura	Oxnard Union High	Architecture, Construction & Engineering Charter H	0	0	0	0	0	0	0	0	0	0	1415
56725460125674	Ventura	Oxnard Union High	Condor High	0	0	0	0	1	0	0	0	0	1	1415
56725465630066	Ventura	Oxnard Union High	Frontier High	0	0	0	0	0	0	0	0	0	0	1415
56725465630389	Ventura	Oxnard Union High	Pacifica High	148	0	9	1	19	8	9	1	0	195	1415
56725465631619	Ventura	Oxnard Union High	Adolfo Camarillo High	68	0	28	1	23	2	133	7	0	262	1415
56725465631742	Ventura	Oxnard Union High	Channel Islands High	97	0	2	0	22	0	2	3	0	126	1415
56725465632849	Ventura	Oxnard Union High	Hueneme High	49	0	1	0	8	1	4	0	0	63	1415
56725465634548	Ventura	Oxnard Union High	Oxnard High	108	0	7	0	5	1	16	4	0	141	1415
56725465634761	Ventura	Oxnard Union High	Rio Mesa High	45	1	6	1	9	7	35	2	0	106	1415
56726030000001	Ventura	Simi Valley Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1415
56726035630249	Ventura	Simi Valley Unified	Monte Vista	1	0	2	0	0	0	1	0	0	4	1415
56726035630322	Ventura	Simi Valley Unified	Santa Susana High	16	0	18	0	4	2	57	1	0	98	1415
56726035634993	Ventura	Simi Valley Unified	Apollo High	0	0	0	0	0	0	0	0	0	0	1415
56726035635008	Ventura	Simi Valley Unified	Royal High	16	0	14	0	4	1	118	3	0	156	1415
56726035636188	Ventura	Simi Valley Unified	Simi Valley High	30	1	28	0	7	0	112	4	0	182	1415
56726520000001	Ventura	Ventura Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1415
56726525630272	Ventura	Ventura Unified	Pacific High	0	0	0	0	0	0	0	0	0	0	1415
56726525630298	Ventura	Ventura Unified	El Camino High	11	0	1	0	2	0	24	2	0	40	1415
56726525630348	Ventura	Ventura Unified	Foothill Technology High	39	2	14	1	7	3	104	5	0	175	1415
56726525630793	Ventura	Ventura Unified	Buena High	39	1	6	0	0	5	62	6	0	119	1415
56726525637822	Ventura	Ventura Unified	Ventura High	45	0	6	0	5	3	72	7	0	138	1415
56737590000001	Ventura	Conejo Valley Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1415
56737590123349	Ventura	Conejo Valley Unified	Century Academy	1	0	0	0	0	0	9	0	0	10	1415
56737595630108	Ventura	Conejo Valley Unified	Conejo Valley High (Continuation)	0	0	0	0	0	0	0	0	0	0	1415
56737595630116	Ventura	Conejo Valley Unified	Westlake High	36	0	59	1	7	9	263	15	0	390	1415
56737595633748	Ventura	Conejo Valley Unified	Newbury Park High	46	2	47	0	7	2	270	7	0	381	1415
56737595637004	Ventura	Conejo Valley Unified	Thousand Oaks High	45	2	20	1	6	3	198	10	0	285	1415
56738745630132	Ventura	Oak Park Unified	Oak Park High	8	1	31	0	2	1	130	3	0	176	1415
56738745630199	Ventura	Oak Park Unified	Oak View High	0	0	0	0	0	0	0	0	0	0	1415
56738745630256	Ventura	Oak Park Unified	Oak Park Independent	0	0	0	0	0	0	0	0	0	0	1415
56739400121426	Ventura	Moorpark Unified	IvyTech Charter	0	0	0	0	0	0	0	0	0	0	1415
56739405630215	Ventura	Moorpark Unified	Community High	0	0	0	0	0	0	0	0	0	0	1415
56739405630371	Ventura	Moorpark Unified	The High School at Moorpark College	0	0	0	0	0	0	0	0	0	0	1415
56739405633250	Ventura	Moorpark Unified	Moorpark High	49	2	27	2	9	1	151	7	0	248	1415
56768285635776	Ventura	Santa Paula Unified	Santa Paula High	104	0	1	0	0	1	4	0	0	110	1415
56768285636170	Ventura	Santa Paula Unified	Renaissance High	0	0	0	0	0	0	0	0	0	0	1415
57105790113787	Yolo	Yolo County Office of Education	Cesar Chavez Community School	0	0	0	0	0	0	0	0	0	0	1415
57726780119578	Yolo	Davis Joint Unified	Da Vinci Charter Academy	15	0	3	0	1	1	77	2	0	99	1415
57726785730098	Yolo	Davis Joint Unified	Davis School for Independent Study	2	0	1	0	0	0	16	1	0	20	1415
57726785732201	Yolo	Davis Joint Unified	Davis Senior High	38	3	98	0	7	15	259	20	0	440	1415
57726785732219	Yolo	Davis Joint Unified	King (Martin Luther) High (Continuation)	0	0	0	0	0	0	0	0	0	0	1415
57726860000000	Yolo	Esparto Unified	District Office	0	0	0	0	0	0	0	0	0	0	1415
57726865730056	Yolo	Esparto Unified	Madison Community High	0	0	0	0	0	0	0	0	0	0	1415
57726865732904	Yolo	Esparto Unified	Esparto High	15	0	0	0	0	1	11	0	0	27	1415
57726940115329	Yolo	Washington Unified	West Sacramento Early College Prep Charter	7	0	1	0	0	0	1	0	0	9	1415
